Author,Restaurant,Review,URL,Author count,F1,Mons ago,Stars
阿麥,小媳婦鐵鍋燉,鴨肉很好吃 餐點份量偏少 吃鍋的話 一人大概400不會飽 建議再加點水餃 辣麵 玉米餅 白飯 再把湯喝完,https://maps.google.com/?cid=1447776817988814678,66,1277627,0,2
阿麥,老汕頭原味火鍋 博愛店,原本很好吃 為了省成本 用奇怪噁噁怪沙茶醬 可惜了一間好店,https://maps.google.com/?cid=11662669502150738551,66,1252186,0,2
阿麥,鍋醬平價小火鍋,點二鍋一樣的 奶蒜鍋 二鍋味道濃度不一樣 挺特別的 好吃 火鍋沒付飯,https://maps.google.com/?cid=62106837642321012,66,1349259,0,2
K V,三媽臭臭鍋環東店,"(由 Google 提供翻譯) 質量下降的小菜火鍋餐廳，我明白為什麼這麼多人不再去這家食物連鎖餐廳了。對於120NTD / HOT鍋的價格來說，大約150NTD / HOT POT的質量比其他城市低。無味的布丁不好。不會再訂購。吃起來很安全。

(原始評論)
Quality dropping small dish hot pot restaurant, I can see why so many people are not going to this food chain …",https://maps.google.com/?cid=1870946820931438039,93,5246717,0,2
林碩哲,原滷味三重集美店,"(由 Google 提供翻譯) 抱歉不好吃

(原始評論)
抱歉不好吃",https://maps.google.com/?cid=17960221244808247953,95,3468880,0,2
兔紙,Yipin弈品創意 義式料理,"低消200
味道普通，跟出頭的學校附近給學生吃的義大利麵差不多，所以感覺偏貴，星期六店裡也沒什麼客人，應該不會想再來吃
服務態度不錯，不難吃但不知道為什麼評分會到4.8這麼高。",https://maps.google.com/?cid=2887261859429845689,59,5064701,1,2
兔紙,川原痴日式燒肉,"整體環境很美、乾淨、還算寬敞，但桌面有點擠。
烤的技術普通，肉烤焦的話會剪掉，杏包菇烤焦會故意翻到背面放到盤子上，有點投機，我夾起來還是會看到R，烤網我看到很焦了還不換。
肉的話還行，蝦子蠻大隻的，但套餐裡的沙拉、湯都很敷衍的感覺，單點的話體驗應該會比較好，套餐算一般價位還有代烤服務。",https://maps.google.com/?cid=14534105744622387506,59,5078329,1,2
Kitsune W,南國紅豆 精誠店,"今天的好難吃
廚房換人了嗎？",https://maps.google.com/?cid=5623416653624970583,60,5071081,1,2
Kitsune W,景賀拉麵 台中總店,"麵有個味道
像是肉還是什麼的腥味
湯頭普通",https://maps.google.com/?cid=17679098670484640672,60,5194860,1,2
Kitsune W,林記飯館-梅亭店,太鹹,https://maps.google.com/?cid=14110936816293170452,60,5197050,1,2
Chen.zy Chen,老左營汾陽餛飩《瑞豐店》,此店是連鎖店，作法跟本店一樣,https://maps.google.com/?cid=5593077860944361387,61,1225733,1,2
YingChang Liao,名家汕頭沙茶火鍋(瑞豐店）,其實海鮮食材還算新鮮，基本盤的牛肉實在太糟糕，綜合菜盤中規中矩，湯底是普通大眾口味，醬料區除了醬油很死鹹，其它還堪用，綜合以上總結是不喜歡的一次店,https://maps.google.com/?cid=504247949576135704,64,1391547,1,2
YingChang Liao,德州小騎士炸雞(六合店),漢堡實在太糟糕,https://maps.google.com/?cid=1346846733197701492,64,1334936,1,2
YingChang Liao,素描學派,"打壞我記憶中的燉飯口味，這裡的根本是炒飯，而且是難吃的炒飯…
而且這樣子的用餐空間對於個人來說很不舒適，應該是沒機會再光顧了。",https://maps.google.com/?cid=10434079353919044780,64,1450853,1,2
Bb Lin,PI RESTAURANT & COFFEE-台中慶生餐廳│南屯餐廳│公益路法式餐廳│特色咖啡廳│手做甜點│約會餐廳推薦│包場餐廳,份量價位是走高檔路線，一個人得要點約三到四道才有可能不會餓。介紹及構思有台北一線小餐廳的水準，味道執行則不及這價位水準。會建議就點五份串燒即可。,https://maps.google.com/?cid=8751753550501550383,65,5153573,1,2
吳金樹,MoJava餐酒館,,https://maps.google.com/?cid=14261097531983890207,67,1732026,1,2
吳金樹,檸檬香茅火鍋專賣店 - 自強店,,https://maps.google.com/?cid=14856293550911197265,67,1755626,1,2
Frédérique,韓國時間,"覺得偏臺式口味，鍋類的湯死鹹，
沒辦法整碗喝完！",https://maps.google.com/?cid=7740576953432379867,79,7369483,1,2
小P,皇宸饌小籠湯包,小籠包皮厚又比較硬，內餡普通，真的要先看評價再來吃,https://maps.google.com/?cid=8659247572192178682,89,5293265,1,2
林碩哲,光復糖廠,糖廠街31號的喜悅樓出餐很慢！-__- (2020-01-21),https://maps.google.com/?cid=6531617099033145710,95,1021002,1,2
林碩哲,啄木鳥的家 WPCASA,,https://maps.google.com/?cid=18281444939402952738,95,1028702,1,2
林碩哲,花蓮鯉魚潭放山雞,"2020寒假花蓮: 看了地圖的好評價去的, 但是不好意思! 烤雞肉柴, 並不好吃! 名過其實... -__- (2020-01-19 初訪)",https://maps.google.com/?cid=4725635409594491607,95,1095528,1,2
Frédérique,中和好食雞,"☑ 雞絲飯撕很細，我喜歡的口感～
附菜一份$30可混搭，小碗裝。
⒳ 雞絲調味單調口感略柴略乾。
雞油飯就是醬油膏的味道⋯⋯
⒳ 米飯太黏、環境較髒、
用餐桌油油黏黏的⋯⋯
⒳ 店員態度都不太好👎",https://maps.google.com/?cid=11307945180897234489,60,3273763,2,2
Kitsune W,大口咬串燒,"魚下巴越來越小
每次來都會縮水
今天只剩大概湯匙頭大小
客群也越來越low",https://maps.google.com/?cid=16360545253092569410,60,5076877,2,2
Chen SH,大埔鐡板燒大雅直營店,"店員親切
環境明亮

不過
真的鹹到爆...
又偏油
重口味",https://maps.google.com/?cid=7658750013967545253,64,4966889,2,2
Han-uei Lin,旭家私廚,,https://maps.google.com/?cid=9486566738880480130,68,2314389,2,2
小P,金枝紅糟素肉圓,,https://maps.google.com/?cid=16896332912500636173,89,3415365,2,2
Jazz Krall,PappaRich金爸爸-秀泰文心店(台中),難吃 應該是台鹽分公司 灑鹽不手軟 價格太高 不合乎餐飲品質,https://maps.google.com/?cid=16310759692467845313,54,4792110,3,2
Dayday Ca,江南大叔韓式料理館,"(由 Google 提供翻譯) 口味偏台式

(原始評論)
口味偏台式",https://maps.google.com/?cid=8899098450384978063,58,1660573,3,2
阿麥,BOSTON龍蝦餐廳,,https://maps.google.com/?cid=6125906217464523185,66,1327435,3,2
Han-uei Lin,咕咕咕嚕 日式昆布火鍋 | 韓式銅盤烤肉 - 南港店,,https://maps.google.com/?cid=2993715225423799487,68,7301150,3,2
Han-uei Lin,藻樂趣海藻創意美食海科館店,,https://maps.google.com/?cid=12554989152054611339,68,2331482,3,2
Dayday Ca,濰克早午餐嘉義大雅店,,https://maps.google.com/?cid=11721004878668900156,58,418582,4,2
Bb Lin,Sunny Queen陽光皇后義式餐廳-草衙道,就是一家高雄人最愛的台式口味西餐，想要看一堆人對著鳥籠拍照，不在乎吃小吃店程度的廚藝挺適合的,https://maps.google.com/?cid=955207761340529442,65,1732947,4,2
Jazz Krall,印度先生,算是道地的餐廳 小貴,https://maps.google.com/?cid=4348442136665278562,186,5071732,4,2
Frédérique,佳欣越南河粉,很油膩、很鹹....,https://maps.google.com/?cid=9806963330940661854,60,3218137,5,2
Chen.zy Chen,原粹蔬食,家庭式的疏食店，有炒飯炒麵，簡單中午餐,https://maps.google.com/?cid=5413668322461919295,61,1715482,5,2
Chen.zy Chen,老牌石頭火鍋明誠店,路邊攤的作法，餐廳的場地，石頭火鍋的湯頭,https://maps.google.com/?cid=3529645328435827866,61,1720423,6,2
YingChang Liao,恆香小廚,"貴，這菜色不值得這價格，熱炒店都比這好了。
水煮牛肉根本是醬油+水煮肉片
高麗菜裡面一點一點的黑點，一看就知道鍋子也不洗乾淨…
飯一碗要50元
湯一碗要90元
都坑呀！",https://maps.google.com/?cid=9383209369452162323,64,1234399,6,2
蔡明展,陶板屋 永和中正店,那天是幫家人慶生，兄弟姐妹從60幾到80都有，大哥也因年紀而要靠助行器，但店家高居2樓，他只能望階梯而嘆，雖可繞遠路道借用他人電梯，用完餐下樓梯後留下一句話*以後吃飯不要再找他*，唉！就是看上店家的服務跟名聲才去的，看起來像是不適合老人家去的店,https://maps.google.com/?cid=13760266256174465480,64,3535884,6,2
Frédérique,慈光緣素食,,https://maps.google.com/?cid=15794980279870060783,79,3490899,6,2
Frédérique,紅堂新川菜餐廳永和店,"融合臺菜的料理，為臺味，並非川菜。
既不麻、也不辣。",https://maps.google.com/?cid=12415132653072150266,60,2885380,7,2
顧震亞,首爾韓食館,,https://maps.google.com/?cid=15546530436151374707,71,3384954,7,2
林碩哲,蔣老爹麵食館 三重店,,https://maps.google.com/?cid=13832896450661119472,95,3438414,7,2
K V,早安·熊胖,"(由 Google 提供翻譯) Soso C / P值，無味的便宜飲料，有點貴的漢堡包，soso中國煎餅蛋捲。

(原始評論)
Soso C/P value, tasteless cheap drinks, a little expensive hamburger, soso Chinese pancake egg roll.",https://maps.google.com/?cid=17943264093949196479,93,5274518,8,2
林碩哲,家一牛肉麵(正義北路店),,https://maps.google.com/?cid=17417882159205943555,95,3480956,8,2
Lucas Kuo,梓官福昌羊肉海產店,,https://maps.google.com/?cid=14630440910844075349,54,1657800,9,2
Lucas Kuo,梓官福昌羊肉海產店,,https://maps.google.com/?cid=14630440910844075349,54,1657808,9,2
Hongyu Lee,十客棧,,https://maps.google.com/?cid=7647952434300472417,55,5022615,9,2
Hongyu Lee,台中美食家海鮮碳烤餐廳,,https://maps.google.com/?cid=12061884328160462311,55,5024448,9,2
Hongyu Lee,和壽司,,https://maps.google.com/?cid=6085238693415438968,55,5121331,9,2
Hongyu Lee,大三元燒臘快餐,,https://maps.google.com/?cid=7873800199189252096,55,5179459,9,2
Hongyu Lee,就醬子烤吧 大里永隆店,,https://maps.google.com/?cid=11529101184946530876,55,4972276,9,2
Hongyu Lee,泰小館Sam &Sherry's Tiny Thai,,https://maps.google.com/?cid=8249515651359165754,55,5202548,9,2
Hongyu Lee,猴子披薩,,https://maps.google.com/?cid=17931465168873516241,55,5046496,9,2
Hongyu Lee,草葉集義大利餐廳,,https://maps.google.com/?cid=9796452786247793823,55,4997085,9,2
Dayday Ca,NU PASTA 高雄岡山店- 岡山美食 | 義大利麵 | 焗烤 | 聚餐餐廳 | 平價美食 | 推薦餐廳,氣氛太熱鬧,https://maps.google.com/?cid=5210662482072711533,58,1628489,9,2
YingChang Liao,澤川坊 《日式丼飯、手作料理》可外帶外送,"點了唯二的品項，拉麵跟丼飯。

拉麵的湯可以說不是湯了，根本是醬汁，濃稠的一層油不適合喝，味道也很容易膩，麵條是細麵是與一般麵攤用的乾拌細麵或是麻醬麵有異曲同工之感，不值得這個價錢！

丼飯套餐，飯澆了太多醬汁整個變得糊糊稠稠的反而像燴飯，味道也是容易膩的。 …",https://maps.google.com/?cid=4643509998044553001,64,1393733,9,2
Han-uei Lin,casa PICASSO 畢加索餐廳,,https://maps.google.com/?cid=13510280573379080434,68,2295770,9,2
Han-uei Lin,廖媽媽麵飯館,,https://maps.google.com/?cid=10858157229630259923,68,2311038,9,2
林碩哲,Jie Jie貝果早午餐,,https://maps.google.com/?cid=17091849267918383308,95,1002536,9,2
林碩哲,和漢北海道鐵板燒（新北三重店）,油煙外排、油煙重,https://maps.google.com/?cid=2582121048653324827,95,3471502,9,2
張景棋,中華一番創意蛋包飯,,https://maps.google.com/?cid=13336145791874340537,51,1015227,12,2
張景棋,早安美芝城瑞穗活力中正北,,https://maps.google.com/?cid=10823215874896466324,51,1051385,12,2
張景棋,花東鴨莊,,https://maps.google.com/?cid=17042174207261126006,51,1090921,12,2
張景棋,花蓮玉里店(上乘三家B3House),希望有提供白飯吃到飽等服務,https://maps.google.com/?cid=10914316152667162752,51,1094070,12,2
張景棋,藍色小山 (Blue Hill),,https://maps.google.com/?cid=9833544055605079823,51,1101205,12,2
張景棋,阿隆羊肉爐（瑞穗店）,,https://maps.google.com/?cid=4817949994953350731,51,1114451,12,2
許萬傳,永和亭飯店,,https://maps.google.com/?cid=12302300005910863967,51,2490114,12,2
BJ LIN,摩斯漢堡台北橋店,位置太少了，廁所也不整潔，需要再加強,https://maps.google.com/?cid=16211706645261476099,54,3493022,12,2
江小銘,明德飲食店,,https://maps.google.com/?cid=13430319089333455002,54,2485956,12,2
林林祥,十一屆公館麵店,服務~口味尚加強！,https://maps.google.com/?cid=16366844787997876664,55,2466883,12,2
壞逗逗,鵝肉擔,,https://maps.google.com/?cid=8463137029255495734,57,2525496,12,2
Dayday Ca,三商巧福 延平門市,,https://maps.google.com/?cid=3528551512334402286,58,7286939,12,2
Dayday Ca,石牌當歸鴨食至名歸,"份量適合女性
配料不算豐富的那種",https://maps.google.com/?cid=8170998923499954141,58,7347732,12,2
陳羿杉,小燕子越南美食,,https://maps.google.com/?cid=18257247011166622952,58,1040132,12,2
陳羿杉,翰品酒店花蓮- 翔雲廳,,https://maps.google.com/?cid=14126362404619324716,58,1086364,12,2
兔紙,餓 平價鐵板燒-東興店,"(由 Google 提供翻譯) 味道很淡

(原始評論)
味道很淡",https://maps.google.com/?cid=5900351316470296316,59,5138647,12,2
Frédérique,樂七堂醬式炸雞 (景安店),,https://maps.google.com/?cid=15262879027996601405,60,2806758,12,2
Kitsune W,【主觀廚房】首創台灣牛漢堡專賣｜台中勤美特色美食,"還好！沒有像以前太原路的好吃

2019-11-6
團購！“很普通的漢堡”，還真的蠻普通的.....",https://maps.google.com/?cid=825923618087984785,60,5065550,12,2
Kitsune W,北方水餃,"店名是北方水餃
可是只有一種口味的水餃
酸辣湯難喝沒有喝完
完全被店名誤導以為餃子很厲害",https://maps.google.com/?cid=16179225567324241980,60,5119184,12,2
Kitsune W,陳師傅麻辣火鍋,,https://maps.google.com/?cid=11065094472151242908,60,5106346,12,2
Chen.zy Chen,三商巧福 高雄明誠店,,https://maps.google.com/?cid=3779813267616823010,61,1385090,12,2
Chen.zy Chen,九鼎天活蝦活蟹料理,,https://maps.google.com/?cid=6012668825234426315,61,1294651,12,2
Chen.zy Chen,嘟嘟豬日式涮涮鍋烤肉（原越之晟）,,https://maps.google.com/?cid=14024901054577740817,61,1256079,12,2
Chen.zy Chen,大蛋餅小先生早午餐店,,https://maps.google.com/?cid=9513516288864444763,61,1346147,12,2
Chen.zy Chen,愛呷麵,,https://maps.google.com/?cid=1011672936573591903,61,6468934,12,2
